local_stable_id,stable_id,inode,volume,parent_local_stable_id,local_filename,cloud_filename,local_mtime_ms,cloud_mtime_ms,local_md5_checksum,cloud_md5_checksum,local_size,cloud_size,local_type,cloud_type,local_version,cloud_version,storage_policy,shared,read_only,target_version,is_root
759,1899,562949953542784,87abe2a8-0000-0000-0000-300300000000,741,Dropbox_Filecache.smap,Dropbox_Filecache.smap,1730221636238,1730221636238,5e7687a309455af26bfcefc0db63f61c,5e7687a309455af26bfcefc0db63f61c,966,966,1,1,1,1,0,0,0,,0
760,1901,562949953542787,87abe2a8-0000-0000-0000-300300000000,741,FirefoxCookies.smap,FirefoxCookies.smap,1730221636540,1730221636540,824335a039d6ce3a0b783c2994b1a855,824335a039d6ce3a0b783c2994b1a855,737,737,1,1,1,1,0,0,0,,0
761,1903,562949953542781,87abe2a8-0000-0000-0000-300300000000,741,Contacts.smap,Contacts.smap,1730221636049,1730221636049,f5d502d15d8730e630f26100838a80ab,f5d502d15d8730e630f26100838a80ab,1805,1805,1,1,1,1,0,0,0,,0
762,1905,562949953542788,87abe2a8-0000-0000-0000-300300000000,741,FirefoxFormHistory.smap,FirefoxFormHistory.smap,1730221636622,1730221636622,2515c4c5b97315364a7ddb5b33073919,2515c4c5b97315364a7ddb5b33073919,820,820,1,1,2,1,0,0,0,,0
763,1907,562949953542786,87abe2a8-0000-0000-0000-300300000000,741,Firefox.smap,Firefox.smap,1730221636481,1730221636481,cc97d92082afcdfbfd59e217d1aadd0d,cc97d92082afcdfbfd59e217d1aadd0d,711,711,1,1,1,1,0,0,0,,0
764,1909,562949953542780,87abe2a8-0000-0000-0000-300300000000,741,CellularUsage_iOS.smap,CellularUsage_iOS.smap,1730221635997,1730221635997,2412f22829afd87f27dedfa4fc74c31e,2412f22829afd87f27dedfa4fc74c31e,680,680,1,1,1,1,0,0,0,,0
765,1911,562949953542783,87abe2a8-0000-0000-0000-300300000000,741,Dropbox_Configurations.smap,Dropbox_Configurations.smap,1730221636176,1730221636176,7660fc47172282f070f486d54335540b,7660fc47172282f070f486d54335540b,355,355,1,1,1,1,0,0,0,,0
766,1913,562949953542779,87abe2a8-0000-0000-0000-300300000000,741,CarsDB.smap,CarsDB.smap,1730221635850,1730221635850,672d68e9343fd6229866180e493a4e80,672d68e9343fd6229866180e493a4e80,944,944,1,1,1,1,0,0,0,,0
767,1915,562949953542790,87abe2a8-0000-0000-0000-300300000000,741,Frosting_Android.smap,Frosting_Android.smap,1730221636924,1730221636924,0fe43e0a0198124173ee99ba5baf5fda,0fe43e0a0198124173ee99ba5baf5fda,630,630,1,1,1,1,0,0,0,,0
768,1917,562949953542789,87abe2a8-0000-0000-0000-300300000000,741,Firefox_Bookmarks.smap,Firefox_Bookmarks.smap,1730221636738,1730221636738,5282a6b118d867967bec12f11d2893ee,5282a6b118d867967bec12f11d2893ee,544,544,1,1,1,1,0,0,0,,0
769,1919,562949953542798,87abe2a8-0000-0000-0000-300300000000,741,iOS_Accounts4.smap,iOS_Accounts4.smap,1730221637561,1730221637561,ef062c364fca36dedb02f673c95c4b87,ef062c364fca36dedb02f673c95c4b87,821,821,1,1,1,1,0,0,0,,0
770,1921,562949953542796,87abe2a8-0000-0000-0000-300300000000,741,HealthDb_iOS.smap,HealthDb_iOS.smap,1730221637393,1730221637393,5874601e965f4a2c7b8226db8e67d2a1,5874601e965f4a2c7b8226db8e67d2a1,796,796,1,1,1,1,0,0,0,,0
771,1923,562949953542791,87abe2a8-0000-0000-0000-300300000000,741,GoogleDriveCloud.smap,GoogleDriveCloud.smap,1730221637011,1730221637011,e3df8f1e1b64a399ed68741a33f5b1a1,e3df8f1e1b64a399ed68741a33f5b1a1,1619,1619,1,1,1,1,0,0,0,,0
772,1925,562949953542797,87abe2a8-0000-0000-0000-300300000000,741,iOS_Accounts.smap,iOS_Accounts.smap,1730221637481,1730221637481,22b1daf0938778e51f61282cd43f8584,22b1daf0938778e51f61282cd43f8584,1381,1381,1,1,1,1,0,0,0,,0
773,1927,562949953542792,87abe2a8-0000-0000-0000-300300000000,741,GoogleDriveSnapshot.smap,GoogleDriveSnapshot.smap,1730221637123,1730221637123,00f4238bc941328edabe98138f159373,00f4238bc941328edabe98138f159373,1150,1150,1,1,1,1,0,0,0,,0
774,1929,562949953542794,87abe2a8-0000-0000-0000-300300000000,741,HealthDbSecure.smap,HealthDbSecure.smap,1730221637231,1730221637231,b79e2ddd754d50837fb7946161e4a25e,b79e2ddd754d50837fb7946161e4a25e,2676,2676,1,1,1,1,0,0,0,,0
775,1931,562949953542795,87abe2a8-0000-0000-0000-300300000000,741,HealthDbSecure_iOS.smap,HealthDbSecure_iOS.smap,1730221637321,1730221637321,974951505ab34a4c15a8509d24881665,974951505ab34a4c15a8509d24881665,2555,2555,1,1,1,1,0,0,0,,0
776,1933,562949953542793,87abe2a8-0000-0000-0000-300300000000,741,HealthDb.smap,HealthDb.smap,1730221637181,1730221637181,5c1e88d0ca3c60353652045d56a80430,5c1e88d0ca3c60353652045d56a80430,739,739,1,1,1,1,0,0,0,,0
777,1935,562949953542801,87abe2a8-0000-0000-0000-300300000000,741,iOS_HealthDb.smap,iOS_HealthDb.smap,1730221637964,1730221637964,124a8bbe74448575e6ebc0a08cfce547,124a8bbe74448575e6ebc0a08cfce547,1415,1415,1,1,1,1,0,0,0,,0
778,1937,562949953542800,87abe2a8-0000-0000-0000-300300000000,741,iOS_CellularUsage.smap,iOS_CellularUsage.smap,1730221637764,1730221637764,bda1c208f9935d9c79d1072e88f16b9e,bda1c208f9935d9c79d1072e88f16b9e,1045,1045,1,1,1,1,0,0,0,,0
779,1939,562949953542805,87abe2a8-0000-0000-0000-300300000000,741,Launcher_Android.smap,Launcher_Android.smap,1730221638276,1730221638276,913ace710896c09b8c4d45490364d42f,913ace710896c09b8c4d45490364d42f,408,408,1,1,1,1,0,0,0,,0
780,1941,562949953542806,87abe2a8-0000-0000-0000-300300000000,741,Localappstate_Android.smap,Localappstate_Android.smap,1730221638382,1730221638382,6e6c50017f71c6a827565791fdedc605,6e6c50017f71c6a827565791fdedc605,1189,1189,1,1,1,1,0,0,0,,0
781,1943,562949953542804,87abe2a8-0000-0000-0000-300300000000,741,iOS_SMS.smap,iOS_SMS.smap,1730221638202,1730221638202,51971c5cf0212e0d858d5744ae777033,51971c5cf0212e0d858d5744ae777033,3230,3230,1,1,1,1,0,0,0,,0
782,1945,562949953542803,87abe2a8-0000-0000-0000-300300000000,741,iOS_Photos.smap,iOS_Photos.smap,1730221638129,1730221638129,58f5b9bab52de9f7afc52e38d02927d4,58f5b9bab52de9f7afc52e38d02927d4,2465,2465,1,1,1,1,0,0,0,,0
783,1947,562949953542807,87abe2a8-0000-0000-0000-300300000000,741,Logs_Android.smap,Logs_Android.smap,1730221638476,1730221638476,75dd5d72fe203ad6e56ea9405244fa1e,75dd5d72fe203ad6e56ea9405244fa1e,599,599,1,1,1,1,0,0,0,,0
784,1949,562949953542802,87abe2a8-0000-0000-0000-300300000000,741,iOS_HealthDb_Secure.smap,iOS_HealthDb_Secure.smap,1730221638053,1730221638053,608198c328adb0bb5745378f2f30a4ee,608198c328adb0bb5745378f2f30a4ee,3329,3329,1,1,1,1,0,0,0,,0
785,1951,562949953542799,87abe2a8-0000-0000-0000-300300000000,741,iOS_Calls.smap,iOS_Calls.smap,1730221637680,1730221637680,46f1994e24a05f6871583b6b43ddae49,46f1994e24a05f6871583b6b43ddae49,1289,1289,1,1,1,1,0,0,0,,0
786,1953,562949953542815,87abe2a8-0000-0000-0000-300300000000,741,Windows_4KVideoDownloader_History.smap,Windows_4KVideoDownloader_History.smap,1730221639677,1730221639677,229a750669ea14560729fdd61ae0f389,229a750669ea14560729fdd61ae0f389,2044,2044,1,1,2,1,0,0,0,,0
787,1955,562949953542813,87abe2a8-0000-0000-0000-300300000000,741,TestFiles_CarsDB.smap,TestFiles_CarsDB.smap,1730221639412,1730221639412,17bf79a09726c25ec0b15c4b05cfc509,17bf79a09726c25ec0b15c4b05cfc509,1013,1013,1,1,1,1,0,0,0,,0
788,1957,562949953542812,87abe2a8-0000-0000-0000-300300000000,741,TeraCopy_MainDB.smap,TeraCopy_MainDB.smap,1730221639332,1730221639332,ed83aeff0131502a4b47facf5f97113d,ed83aeff0131502a4b47facf5f97113d,778,778,1,1,1,1,0,0,0,,0
789,1959,562949953542810,87abe2a8-0000-0000-0000-300300000000,741,SMS_iOS.smap,SMS_iOS.smap,1730221639164,1730221639164,01570ec1a56ba2ef8a36d8245161d6e4,01570ec1a56ba2ef8a36d8245161d6e4,2710,2710,1,1,1,1,0,0,0,,0
790,1961,562949953542814,87abe2a8-0000-0000-0000-300300000000,741,TestFiles_Contacts.smap,TestFiles_Contacts.smap,1730221639563,1730221639563,536f7d9ea6d8aa09d60fd2d3ae1ea4a8,536f7d9ea6d8aa09d60fd2d3ae1ea4a8,1875,1875,1,1,1,1,0,0,0,,0
791,1963,562949953542808,87abe2a8-0000-0000-0000-300300000000,741,Photos-iOS.smap,Photos-iOS.smap,1730221638835,1730221638835,ca01c0b705b3db3d6943d4e8ea4053d2,ca01c0b705b3db3d6943d4e8ea4053d2,2086,2086,1,1,1,1,0,0,0,,0
792,1965,562949953542809,87abe2a8-0000-0000-0000-300300000000,741,SMS_Android.smap,SMS_Android.smap,1730221638930,1730221638930,21987c93a1f5a39a07096f3950236213,21987c93a1f5a39a07096f3950236213,938,938,1,1,1,1,0,0,0,,0
793,1967,562949953542811,87abe2a8-0000-0000-0000-300300000000,741,TeraCopy_History.smap,TeraCopy_History.smap,1730221639256,1730221639256,7c6f6bc60ea1283557802c1540a39d2f,7c6f6bc60ea1283557802c1540a39d2f,762,762,1,1,1,1,0,0,0,,0
794,1969,562949953542817,87abe2a8-0000-0000-0000-300300000000,741,Windows_Bitdefender_Antiphishing.smap,Windows_Bitdefender_Antiphishing.smap,1730221639954,1730221639954,a00083205aa08a12b5c45732298a3a42,a00083205aa08a12b5c45732298a3a42,947,947,1,1,1,1,0,0,0,,0
795,1971,562949953542820,87abe2a8-0000-0000-0000-300300000000,741,Windows_Bitdefender_RansomwareRecover.smap,Windows_Bitdefender_RansomwareRecover.smap,1730221640285,1730221640285,37f377875b4881d5e63f1e644d50dae2,37f377875b4881d5e63f1e644d50dae2,1403,1403,1,1,1,1,0,0,0,,0
796,1973,562949953542821,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_AutofillEntries.smap,Windows_Chrome_AutofillEntries.smap,1730221640373,1730221640373,c4b8b080c9aec286f29cb6a0fd0ed697,c4b8b080c9aec286f29cb6a0fd0ed697,1543,1543,1,1,1,1,0,0,0,,0
797,1975,562949953542816,87abe2a8-0000-0000-0000-300300000000,741,Windows_ActivitiesCache.smap,Windows_ActivitiesCache.smap,1730221639796,1730221639796,ea617506a0f0fa8d15a797dffbff9e2f,ea617506a0f0fa8d15a797dffbff9e2f,3385,3385,1,1,1,1,0,0,0,,0
798,1977,562949953542819,87abe2a8-0000-0000-0000-300300000000,741,Windows_Bitdefender_es.smap,Windows_Bitdefender_es.smap,1730221640123,1730221640123,435301357847453de455e38c4d61dc71,435301357847453de455e38c4d61dc71,949,949,1,1,1,1,0,0,0,,0
799,1979,562949953542818,87abe2a8-0000-0000-0000-300300000000,741,Windows_Bitdefender_cache.smap,Windows_Bitdefender_cache.smap,1730221640043,1730221640043,eb2458f6cc2dccba7def3630f54318ee,eb2458f6cc2dccba7def3630f54318ee,1223,1223,1,1,1,1,0,0,0,,0
800,1981,281474976832169,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_Favicons.smap,Windows_Chrome_Favicons.smap,1730221640669,1730221640669,7426ddec0071685f05d4702cfdca2c64,7426ddec0071685f05d4702cfdca2c64,1682,1682,1,1,1,1,0,0,0,,0
801,1983,562949953542822,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_AutofillProfiles.smap,Windows_Chrome_AutofillProfiles.smap,1730221640466,1730221640466,38e73b5ae0950617ae03d4ac3e419ba3,38e73b5ae0950617ae03d4ac3e419ba3,2243,2243,1,1,1,1,0,0,0,,0
802,1985,281474976832171,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_KeywordSearches.smap,Windows_Chrome_KeywordSearches.smap,1730221640815,1730221640815,440522ece1f12e2e0b005ae317d95e83,440522ece1f12e2e0b005ae317d95e83,1592,1592,1,1,1,1,0,0,0,,0
803,1987,562949953542823,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_Cookies.smap,Windows_Chrome_Cookies.smap,1730221640532,1730221640532,099cbe6006c5140c3f2a915ce605210e,099cbe6006c5140c3f2a915ce605210e,2567,2567,1,1,1,1,0,0,0,,0
804,1989,562949953542824,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_Downloads.smap,Windows_Chrome_Downloads.smap,1730221640618,1730221640618,eebf1de867faa9fcd06753b2bdb9008b,eebf1de867faa9fcd06753b2bdb9008b,6455,6455,1,1,1,1,0,0,0,,0
805,1991,281474976832173,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_MediaHistoryPlayback.smap,Windows_Chrome_MediaHistoryPlayback.smap,1730221641004,1730221641004,b3f3735cc10cae13bc5bc4b32e9bd22a,b3f3735cc10cae13bc5bc4b32e9bd22a,1963,1963,1,1,1,1,0,0,0,,0
806,1993,281474976832170,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_HistoryVisits.smap,Windows_Chrome_HistoryVisits.smap,1730221640756,1730221640756,01d2247147fa5793ee5fb97a8b631bce,01d2247147fa5793ee5fb97a8b631bce,1973,1973,1,1,1,1,0,0,0,,0
807,1995,281474976832172,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_MaskedCreditCards.smap,Windows_Chrome_MaskedCreditCards.smap,1730221640918,1730221640918,5540d6bf9abcfbb1800a6c4b5e70220e,5540d6bf9abcfbb1800a6c4b5e70220e,1861,1861,1,1,1,1,0,0,0,,0
808,1997,281474976832181,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_Downloads.smap,Windows_ChromiumBrowser_Downloads.smap,1730221641555,1730221641555,9bacefbea92c15f31dd4f11c7939e196,9bacefbea92c15f31dd4f11c7939e196,6602,6602,1,1,1,1,0,0,0,,0
809,1999,281474976832178,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_AutofillEntries.smap,Windows_ChromiumBrowser_AutofillEntries.smap,1730221641350,1730221641350,024f52e7406d1962d62c2a0ed9c00752,024f52e7406d1962d62c2a0ed9c00752,1690,1690,1,1,1,1,0,0,0,,0
810,2001,281474976832183,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_HistoryVisits.smap,Windows_ChromiumBrowser_HistoryVisits.smap,1730221641741,1730221641741,1e1e868eb46c30ec0ec32bbe72b0cc8f,1e1e868eb46c30ec0ec32bbe72b0cc8f,2204,2204,1,1,1,1,0,0,0,,0
811,2003,281474976832174,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_MediaHistoryPlaybackSession.smap,Windows_Chrome_MediaHistoryPlaybackSession.smap,1730221641069,1730221641069,d60edd5c9e13e8d6b75b7865cbf9d3f7,d60edd5c9e13e8d6b75b7865cbf9d3f7,1974,1974,1,1,1,1,0,0,0,,0
812,2005,281474976832182,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_Favicons.smap,Windows_ChromiumBrowser_Favicons.smap,1730221641629,1730221641629,e6ca82ffffe0a8ce713718121b83fbb8,e6ca82ffffe0a8ce713718121b83fbb8,1829,1829,1,1,1,1,0,0,0,,0
813,2007,281474976832180,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_Cookies.smap,Windows_ChromiumBrowser_Cookies.smap,1730221641476,1730221641476,3dc1fbeac028938c92be8c3163073fb0,3dc1fbeac028938c92be8c3163073fb0,2714,2714,1,1,1,1,0,0,0,,0
814,2009,281474976832175,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_NetworkActionPredictor.smap,Windows_Chrome_NetworkActionPredictor.smap,1730221641121,1730221641121,c09a83f21f6a767454a6818baa4fec0d,c09a83f21f6a767454a6818baa4fec0d,1782,1782,1,1,1,1,0,0,0,,0
815,2011,281474976832185,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_MaskedCreditCards.smap,Windows_ChromiumBrowser_MaskedCreditCards.smap,1730221641910,1730221641910,09ab1eecfc62a097636ccb67fefe5208,09ab1eecfc62a097636ccb67fefe5208,2008,2008,1,1,1,1,0,0,0,,0
816,2013,281474976832186,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_MediaHistoryPlayback.smap,Windows_ChromiumBrowser_MediaHistoryPlayback.smap,1730221642124,1730221642124,5e52ebda010af49976a14dfdec3f8a0c,5e52ebda010af49976a14dfdec3f8a0c,2110,2110,1,1,2,1,0,0,0,,0
817,2015,281474976832184,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_KeywordSearches.smap,Windows_ChromiumBrowser_KeywordSearches.smap,1730221641818,1730221641818,9708ab52c8f43647b37c78aed724c1d9,9708ab52c8f43647b37c78aed724c1d9,1739,1739,1,1,1,1,0,0,0,,0
818,2017,281474976832177,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_TopSites.smap,Windows_Chrome_TopSites.smap,1730221641274,1730221641274,88cd8596ca2dcc58d6fed6478c26291e,88cd8596ca2dcc58d6fed6478c26291e,1319,1319,1,1,1,1,0,0,0,,0
819,2019,281474976832176,87abe2a8-0000-0000-0000-300300000000,741,Windows_Chrome_OmniboxShortcuts.smap,Windows_Chrome_OmniboxShortcuts.smap,1730221641201,1730221641201,3ffdbd874b3864625a7435e08f3ebe9c,3ffdbd874b3864625a7435e08f3ebe9c,1853,1853,1,1,1,1,0,0,0,,0
820,2021,281474976832179,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_AutofillProfiles.smap,Windows_ChromiumBrowser_AutofillProfiles.smap,1730221641414,1730221641414,a386d5f5c07cab726b0106374351fc40,a386d5f5c07cab726b0106374351fc40,2563,2563,1,1,1,1,0,0,0,,0
821,2023,281474976832192,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_Configurations.smap,Windows_Dropbox_Configurations.smap,1730221642821,1730221642821,53b213b802f6f554e595821f549c42bb,53b213b802f6f554e595821f549c42bb,893,893,1,1,1,1,0,0,0,,0
822,2025,281474976832188,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_NetworkActionPredictor.smap,Windows_ChromiumBrowser_NetworkActionPredictor.smap,1730221642294,1730221642294,4934793b0c5c2552195ad92320f8cf6b,4934793b0c5c2552195ad92320f8cf6b,1929,1929,1,1,1,1,0,0,0,,0
823,2027,281474976832189,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_OmniboxShortcuts.smap,Windows_ChromiumBrowser_OmniboxShortcuts.smap,1730221642397,1730221642397,9715d32d6f1ab399385b1d0892c69cbd,9715d32d6f1ab399385b1d0892c69cbd,2000,2000,1,1,1,1,0,0,0,,0
824,2029,281474976832187,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_MediaHistoryPlaybackSession.smap,Windows_ChromiumBrowser_MediaHistoryPlaybackSession.smap,1730221642203,1730221642203,7924445851660c62096b266b6690e3f7,7924445851660c62096b266b6690e3f7,2121,2121,1,1,1,1,0,0,0,,0
825,2031,281474976832193,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_FileCache.smap,Windows_Dropbox_FileCache.smap,1730221642929,1730221642929,a415184fdec7783343af63279c6fae26,a415184fdec7783343af63279c6fae26,1920,1920,1,1,1,1,0,0,0,,0
826,2033,281474976832194,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_IconDB.smap,Windows_Dropbox_IconDB.smap,1730221643031,1730221643031,623b8d6819b881c216d1f69b7d0caba1,623b8d6819b881c216d1f69b7d0caba1,1342,1342,1,1,1,1,0,0,0,,0
827,2035,281474976832191,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_AggregationDBX.smap,Windows_Dropbox_AggregationDBX.smap,1730221642587,1730221642587,05f34fcd47927864a1d41b140f25eba5,05f34fcd47927864a1d41b140f25eba5,1205,1205,1,1,1,1,0,0,0,,0
828,2037,281474976832190,87abe2a8-0000-0000-0000-300300000000,741,Windows_ChromiumBrowser_TopSites.smap,Windows_ChromiumBrowser_TopSites.smap,1730221642504,1730221642504,322644b35087d470b8ce817f1d90d4c7,322644b35087d470b8ce817f1d90d4c7,1459,1459,1,1,1,1,0,0,0,,0
829,2039,281474976832195,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_InstanceDB.smap,Windows_Dropbox_InstanceDB.smap,1730221643133,1730221643133,541ae5461782ed859c8f43668b4aa880,541ae5461782ed859c8f43668b4aa880,1078,1078,1,1,2,1,0,0,0,,0
830,2041,281474976832196,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_NonLocalResources.smap,Windows_Dropbox_NonLocalResources.smap,1730221643232,1730221643232,8bb928334cb6dff06188bba509a787fd,8bb928334cb6dff06188bba509a787fd,2057,2057,1,1,1,1,0,0,0,,0
831,2043,281474976832201,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_TrayThumbnails.smap,Windows_Dropbox_TrayThumbnails.smap,1730221643793,1730221643793,3916d90d016b45722dfe75993cec1a24,3916d90d016b45722dfe75993cec1a24,974,974,1,1,1,1,0,0,0,,0
832,2045,281474976832198,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_SFJResources.smap,Windows_Dropbox_SFJResources.smap,1730221643401,1730221643401,b2d6329dc7c3cd8bf41d5bc25cb21498,b2d6329dc7c3cd8bf41d5bc25cb21498,1877,1877,1,1,1,1,0,0,0,,0
833,2047,281474976832204,87abe2a8-0000-0000-0000-300300000000,741,Windows_FileZilla_Queue.smap,Windows_FileZilla_Queue.smap,1730221644078,1730221644078,f3d44df7d56afb3ca8219db2478b17dd,f3d44df7d56afb3ca8219db2478b17dd,1556,1556,1,1,1,1,0,0,0,,0
834,2049,281474976832205,87abe2a8-0000-0000-0000-300300000000,741,Windows_Firefox_Bookmarks.smap,Windows_Firefox_Bookmarks.smap,1730221644172,1730221644172,4a0c390bd5de7cfd164b39256f6a952a,4a0c390bd5de7cfd164b39256f6a952a,2183,2183,1,1,2,1,0,0,0,,0
835,2051,281474976832200,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_SyncHistory.smap,Windows_Dropbox_SyncHistory.smap,1730221643702,1730221643702,c64bc3c240adddbff232b69785e3d053,c64bc3c240adddbff232b69785e3d053,1438,1438,1,1,1,1,0,0,0,,0
836,2053,281474976832202,87abe2a8-0000-0000-0000-300300000000,741,Windows_EventTranscriptDB_DataSampling.smap,Windows_EventTranscriptDB_DataSampling.smap,1730221643885,1730221643885,4dac34ea6d44383e2b73bdc42b7a63e0,4dac34ea6d44383e2b73bdc42b7a63e0,79806,79806,1,1,1,1,0,0,0,,0
837,2055,281474976832203,87abe2a8-0000-0000-0000-300300000000,741,Windows_EventTranscriptDB_NoDataSampling.smap,Windows_EventTranscriptDB_NoDataSampling.smap,1730221643999,1730221643999,a643f796fc949b41ea6d12b0c1a59084,a643f796fc949b41ea6d12b0c1a59084,78909,78909,1,1,1,1,0,0,0,,0
838,2057,281474976832197,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_RecentItems.smap,Windows_Dropbox_RecentItems.smap,1730221643334,1730221643334,842120c2712c2e4f9849150b8ebe7c86,842120c2712c2e4f9849150b8ebe7c86,1973,1973,1,1,1,1,0,0,0,,0
839,2059,281474976832199,87abe2a8-0000-0000-0000-300300000000,741,Windows_Dropbox_StarredItems.smap,Windows_Dropbox_StarredItems.smap,1730221643551,1730221643551,b4347c418bb5bb178bf05d859cbead3a,b4347c418bb5bb178bf05d859cbead3a,1910,1910,1,1,1,1,0,0,0,,0
840,2061,281474976832210,87abe2a8-0000-0000-0000-300300000000,741,Windows_Firefox_Favicons.smap,Windows_Firefox_Favicons.smap,1730221644710,1730221644710,dc07eb1bb499f717ccf6dacd7c58147e,dc07eb1bb499f717ccf6dacd7c58147e,1486,1486,1,1,1,1,0,0,0,,0
841,2063,281474976832207,87abe2a8-0000-0000-0000-300300000000,741,Windows_Firefox_Downloads-Downloads.smap,Windows_Firefox_Downloads-Downloads.smap,1730221644338,1730221644338,2fa1183996287fbace7bc07f6e4c96c8,2fa1183996287fbace7bc07f6e4c96c8,1553,1553,1,1,1,1,0,0,0,,0
842,2065,281474976832214,87abe2a8-0000-0000-0000-300300000000,741,Windows_GoogleDrive_Cloud.smap,Windows_GoogleDrive_Cloud.smap,1730221645176,1730221645176,dfc960dcd58b98cc06e97df1f3a0ce03,dfc960dcd58b98cc06e97df1f3a0ce03,1899,1899,1,1,2,1,0,0,0,,0
843,2067,281474976832213,87abe2a8-0000-0000-0000-300300000000,741,Windows_GoogleDrive_Changes.smap,Windows_GoogleDrive_Changes.smap,1730221645072,1730221645072,6bcdf9f8c7c552796d83615e73c6c28f,6bcdf9f8c7c552796d83615e73c6c28f,2965,2965,1,1,1,1,0,0,0,,0
844,2069,281474976832208,87abe2a8-0000-0000-0000-300300000000,741,Windows_Firefox_Downloads-Places.smap,Windows_Firefox_Downloads-Places.smap,1730221644412,1730221644412,9bfbb9d003193d5e61ba2358010ecb19,9bfbb9d003193d5e61ba2358010ecb19,1631,1631,1,1,1,1,0,0,0,,0
845,2071,281474976832206,87abe2a8-0000-0000-0000-300300000000,741,Windows_Firefox_Cookies.smap,Windows_Firefox_Cookies.smap,1730221644267,1730221644267,4462ae924a388e62119bc117773bd7a7,4462ae924a388e62119bc117773bd7a7,1858,1858,1,1,1,1,0,0,0,,0
846,2073,281474976832211,87abe2a8-0000-0000-0000-300300000000,741,Windows_Firefox_FormHistory.smap,Windows_Firefox_FormHistory.smap,1730221644792,1730221644792,c890ef0d8a6da92c0ec8ce8513bff6f7,c890ef0d8a6da92c0ec8ce8513bff6f7,1395,1395,1,1,1,1,0,0,0,,0
847,2075,281474976832212,87abe2a8-0000-0000-0000-300300000000,741,Windows_Firefox_History.smap,Windows_Firefox_History.smap,1730221644889,1730221644889,e48f11f3e47e4c3e7f59502539cfa2a8,e48f11f3e47e4c3e7f59502539cfa2a8,3403,3403,1,1,1,1,0,0,0,,0
